,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
2426,"('in', 'time')",in,time,5,5,0.009704968944099378
212,"('across', 'the')",across,the,5,5,0.009704968944099378
4922,"('the', 'distance')",the,distance,5,5,0.009704968944099378
1354,"('die', 'well')",die,well,5,5,0.009704968944099378
3391,"('nasty', 'boys')",nasty,boys,25,1,0.009704968944099378
828,"('between', 'the')",between,the,5,5,0.009704968944099378
2459,"('is', 'i')",is,i,5,5,0.009704968944099378
2460,"('is', 'in')",is,in,5,5,0.009704968944099378
4827,"('tell', 'the')",tell,the,5,5,0.009704968944099378
2466,"('is', 'my')",is,my,5,5,0.009704968944099378
2468,"('is', 'nothing')",is,nothing,5,5,0.009704968944099378
5126,"('they', 'got')",they,got,5,5,0.009704968944099378
1057,"('clock', 'tick')",clock,tick,5,5,0.009704968944099378
2341,"('i', 'really')",i,really,5,5,0.009704968944099378
3337,"('my', 'mother')",my,mother,5,5,0.009704968944099378
116,"('a', 'friend')",a,friend,5,5,0.009704968944099378
4971,"('the', 'law')",the,law,5,5,0.009704968944099378
61,"(""'s"", 'something')",'s,something,5,5,0.009704968944099378
1221,"('darkness', 'has')",darkness,has,5,5,0.009704968944099378
122,"('a', 'hand')",a,hand,5,5,0.009704968944099378
2230,"('hombres', 'que')",hombres,que,5,5,0.009704968944099378
885,"('brand', 'new')",brand,new,5,5,0.009704968944099378
990,"('can', 'feel')",can,feel,5,5,0.009704968944099378
2157,"('heavy', 'metal')",heavy,metal,5,5,0.009704968944099378
4344,"('se', 'va')",se,va,5,5,0.009704968944099378
1995,"('good', 'to')",good,to,5,5,0.009704968944099378
472,"('and', 'sit')",and,sit,5,5,0.009704968944099378
5346,"('to', 'pay')",to,pay,5,5,0.009704968944099378
4572,"('so', 'good')",so,good,5,5,0.009704968944099378
5908,"('why', 'you')",why,you,5,5,0.009704968944099378
2178,"('her', 'i')",her,i,5,5,0.009704968944099378
2937,"('los', 'hombres')",los,hombres,5,5,0.009704968944099378
2784,"('like', 'some')",like,some,5,5,0.009704968944099378
4316,"('say', 'no')",say,no,5,5,0.009704968944099378
3836,"('or', 'more')",or,more,5,5,0.009704968944099378
982,"('camino', 'me')",camino,me,5,5,0.009704968944099378
1959,"('go', 'out')",go,out,5,5,0.009704968944099378
3575,"('not', 'make')",not,make,5,5,0.009704968944099378
2218,"('hit', 'me')",hit,me,5,5,0.009704968944099378
5762,"('watching', 'through')",watching,through,5,5,0.009704968944099378
977,"('calling', 'to')",calling,to,5,5,0.009704968944099378
4652,"('soul', 'i')",soul,i,5,5,0.009704968944099378
2915,"('long', 'on')",long,on,5,5,0.009704968944099378
496,"('and', 'what')",and,what,5,5,0.009704968944099378
2015,"('gray', 'watching')",gray,watching,5,5,0.009704968944099378
2019,"('ground', 'i')",ground,i,5,5,0.009704968944099378
5218,"('tick', 'and')",tick,and,5,5,0.009704968944099378
457,"('and', 'one')",and,one,5,5,0.009704968944099378
5726,"('was', 'all')",was,all,5,5,0.009704968944099378
5724,"('warm', 'nights')",warm,nights,5,5,0.009704968944099378
3713,"('off', 'my')",off,my,5,5,0.009704968944099378
3724,"('oh', 'how')",oh,how,5,5,0.009704968944099378
419,"('and', 'darkness')",and,darkness,5,5,0.009704968944099378
2051,"('hands', 'i')",hands,i,5,5,0.009704968944099378
2819,"('llega', 'a')",llega,a,5,5,0.009704968944099378
3695,"('of', 'memories')",of,memories,5,5,0.009704968944099378
2303,"('i', 'ever')",i,ever,5,5,0.009704968944099378
5708,"('walking', 'too')",walking,too,5,5,0.009704968944099378
1570,"('en', 'mis')",en,mis,5,5,0.009704968944099378
3693,"('of', 'love')",of,love,5,5,0.009704968944099378
995,"('can', 'never')",can,never,5,5,0.009704968944099378
5352,"('to', 'save')",to,save,5,5,0.009704968944099378
410,"('an', 'open')",an,open,5,5,0.009704968944099378
1003,"('can', 'tell')",can,tell,5,5,0.009704968944099378
452,"('and', 'not')",and,not,5,5,0.009704968944099378
1010,"('care', 'what')",care,what,5,5,0.009704968944099378
5962,"('with', 'our')",with,our,5,5,0.009704968944099378
3768,"('on', 'i')",on,i,5,5,0.009704968944099378
3634,"('nothing', 'new')",nothing,new,5,5,0.009704968944099378
1704,"('fades', 'and')",fades,and,5,5,0.009704968944099378
2966,"('made', 'it')",made,it,5,5,0.009704968944099378
4090,"('que', 'le')",que,le,5,5,0.009704968944099378
543,"('are', 'calling')",are,calling,5,5,0.009704968944099378
4201,"('remember', 'the')",remember,the,5,5,0.009704968944099378
4683,"('steam', 'machine')",steam,machine,25,1,0.009704968944099378
3917,"('partir', 'y')",partir,y,5,5,0.009704968944099378
4703,"('street', 'at')",street,at,5,5,0.009704968944099378
1830,"('for', 'some')",for,some,5,5,0.009704968944099378
4045,"('puedo', 'ver')",puedo,ver,5,5,0.009704968944099378
3959,"('picture', 'fades')",picture,fades,5,5,0.009704968944099378
1731,"('far', 'ahead')",far,ahead,5,5,0.009704968944099378
4692,"('still', 'the')",still,the,5,5,0.009704968944099378
937,"('but', 'she')",but,she,5,5,0.009704968944099378
607,"('as', 'a')",as,a,5,5,0.009704968944099378
1441,"('down', 'for')",down,for,5,5,0.009704968944099378
334,"('am', 'doing')",am,doing,5,5,0.009704968944099378
3509,"('no', 'ya')",no,ya,5,5,0.009704968944099378
3962,"('picture', 'me')",picture,me,5,5,0.009704968944099378
5312,"('to', 'gray')",to,gray,5,5,0.009704968944099378
949,"('by', 'myself')",by,myself,5,5,0.009704968944099378
1805,"('flor', 'de')",flor,de,5,5,0.009704968944099378
1757,"('feel', 'my')",feel,my,5,5,0.009704968944099378
300,"('almost', 'left')",almost,left,5,5,0.009704968944099378
454,"('and', 'nowhere')",and,nowhere,6,4,0.009316770186335404
3,"(""'d"", 'rather')",'d,rather,6,4,0.009316770186335404
6244,"('you', 'this')",you,this,6,4,0.009316770186335404
2906,"('long', 'before')",long,before,6,4,0.009316770186335404
1233,"('day', 'we')",day,we,6,4,0.009316770186335404
2634,"('know', 'we')",know,we,8,3,0.009316770186335404
5120,"('they', 'come')",they,come,8,3,0.009316770186335404
176,"('a', 'stranger')",a,stranger,6,4,0.009316770186335404
5858,"('when', 'my')",when,my,6,4,0.009316770186335404
1758,"('feel', 'sad')",feel,sad,6,4,0.009316770186335404
522,"('anything', 'you')",anything,you,12,2,0.009316770186335404
5921,"('will', 'keep')",will,keep,6,4,0.009316770186335404
3738,"('oh', 'trash')",oh,trash,12,2,0.009316770186335404
1250,"('de', 'dios')",de,dios,6,4,0.009316770186335404
4040,"('puede', 'cambiarme')",puede,cambiarme,12,2,0.009316770186335404
4066,"('que', 'aquí')",que,aquí,8,3,0.009316770186335404
195,"('a', 'way')",a,way,6,4,0.009316770186335404
3707,"('of', 'us')",of,us,6,4,0.009316770186335404
5935,"('will', 'spend')",will,spend,8,3,0.009316770186335404
2061,"('has', 'gone')",has,gone,6,4,0.009316770186335404
4074,"('que', 'difícil')",que,difícil,6,4,0.009316770186335404
435,"('and', 'his')",and,his,8,3,0.009316770186335404
2472,"('is', 'right')",is,right,6,4,0.009316770186335404
2474,"('is', 'so')",is,so,6,4,0.009316770186335404
5088,"('them', 'lights')",them,lights,12,2,0.009316770186335404
4064,"('que', 'alguien')",que,alguien,6,4,0.009316770186335404
4962,"('the', 'hell')",the,hell,6,4,0.009316770186335404
2650,"('la', 'ciudad')",la,ciudad,6,4,0.009316770186335404
3150,"('mejor', 'no')",mejor,no,12,2,0.009316770186335404
4046,"('puedo', 'vivir')",puedo,vivir,6,4,0.009316770186335404
5729,"('was', 'dead')",was,dead,8,3,0.009316770186335404
6315,"('your', 'mouth')",your,mouth,6,4,0.009316770186335404
5276,"('to', 'belong')",to,belong,12,2,0.009316770186335404
74,"(""'s"", 'wrong')",'s,wrong,6,4,0.009316770186335404
447,"('and', 'metal')",and,metal,6,4,0.009316770186335404
2881,"('lonely', 'only')",lonely,only,8,3,0.009316770186335404
5914,"('will', 'do')",will,do,6,4,0.009316770186335404
1154,"('could', 'go')",could,go,8,3,0.009316770186335404
2946,"('love', 'away')",love,away,6,4,0.009316770186335404
3214,"('mis', 'ojos')",mis,ojos,6,4,0.009316770186335404
5007,"('the', 'part')",the,part,8,3,0.009316770186335404
5906,"('why', 'should')",why,should,8,3,0.009316770186335404
3281,"('mujer', 'y')",mujer,y,6,4,0.009316770186335404
5011,"('the', 'pieces')",the,pieces,8,3,0.009316770186335404
5344,"('to', 'need')",to,need,12,2,0.009316770186335404
1956,"('go', 'it')",go,it,6,4,0.009316770186335404
1682,"('everyone', ""'s"")",everyone,'s,6,4,0.009316770186335404
4291,"('said', 'to')",said,to,8,3,0.009316770186335404
5108,"('there', 'to')",there,to,6,4,0.009316770186335404
1949,"('go', 'back')",go,back,6,4,0.009316770186335404
4461,"('si', 'lo')",si,lo,6,4,0.009316770186335404
5332,"('to', 'last')",to,last,6,4,0.009316770186335404
5897,"('whoo', 'girl')",whoo,girl,12,2,0.009316770186335404
5336,"('to', 'life')",to,life,12,2,0.009316770186335404
86,"('a', 'big')",a,big,8,3,0.009316770186335404
2904,"('long', 'and')",long,and,8,3,0.009316770186335404
1927,"('girl', 'oh')",girl,oh,6,4,0.009316770186335404
3886,"('own', 'i')",own,i,6,4,0.009316770186335404
613,"('as', 'she')",as,she,6,4,0.009316770186335404
130,"('a', 'lazy')",a,lazy,12,2,0.009316770186335404
1189,"('cuando', 'se')",cuando,se,6,4,0.009316770186335404
4200,"('remember', 'i')",remember,i,6,4,0.009316770186335404
4365,"('see', 'no')",see,no,8,3,0.009316770186335404
932,"('but', 'never')",but,never,8,3,0.009316770186335404
4129,"('que', 'vas')",que,vas,6,4,0.009316770186335404
1229,"('day', 'it')",day,it,8,3,0.009316770186335404
2522,"('it', 'like')",it,like,12,2,0.009316770186335404
4209,"('right', 'here')",right,here,6,4,0.009316770186335404
2896,"('lonely', 'want')",lonely,want,12,2,0.009316770186335404
160,"('a', 'quedar')",a,quedar,6,4,0.009316770186335404
5750,"('waste', 'of')",waste,of,6,4,0.009316770186335404
3104,"('me', 'see')",me,see,6,4,0.009316770186335404
4331,"('se', 'aparece')",se,aparece,6,4,0.009316770186335404
6231,"('you', 'slow')",you,slow,12,2,0.009316770186335404
2925,"('look', 'so')",look,so,6,4,0.009316770186335404
3312,"('my', 'face')",my,face,6,4,0.009316770186335404
3825,"('ooh', 'it')",ooh,it,8,3,0.009316770186335404
6319,"('your', 'room')",your,room,8,3,0.009316770186335404
2930,"('looks', 'like')",looks,like,6,4,0.009316770186335404
3308,"('my', 'dirty')",my,dirty,12,2,0.009316770186335404
4995,"('the', 'next')",the,next,6,4,0.009316770186335404
3837,"('or', 'the')",or,the,6,4,0.009316770186335404
1966,"('go', 'where')",go,where,8,3,0.009316770186335404
5439,"('trash', 'i')",trash,i,12,2,0.009316770186335404
298,"('alma', 'y')",alma,y,6,4,0.009316770186335404
2962,"('machine', 'steam')",machine,steam,24,1,0.009316770186335404
6014,"('y', 'asi')",y,asi,6,4,0.009316770186335404
2190,"('here', 'to')",here,to,6,4,0.009316770186335404
2337,"('i', 'pull')",i,pull,6,4,0.009316770186335404
1501,"('each', 'time')",each,time,8,3,0.009316770186335404
3054,"('me', 'gusta')",me,gusta,8,3,0.009316770186335404
4712,"('stupid', 'american')",stupid,american,12,2,0.009316770186335404
3609,"('not', 'sure')",not,sure,6,4,0.009316770186335404
2177,"('her', 'head')",her,head,6,4,0.009316770186335404
5217,"('ti', 'yo')",ti,yo,8,3,0.009316770186335404
6000,"('would', 'you')",would,you,6,4,0.009316770186335404
6032,"('y', 'lo')",y,lo,6,4,0.009316770186335404
2331,"('i', 'might')",i,might,6,4,0.009316770186335404
2272,"('hungry', 'i')",hungry,i,12,2,0.009316770186335404
4565,"('so', 'cruel')",so,cruel,6,4,0.009316770186335404
59,"(""'s"", 'silver')",'s,silver,12,2,0.009316770186335404
5249,"('time', 'oh')",time,oh,6,4,0.009316770186335404
4675,"('starting', 'to')",starting,to,6,4,0.009316770186335404
2999,"('maxwell', ""'s"")",maxwell,'s,12,2,0.009316770186335404
4716,"('su', 'amor')",su,amor,6,4,0.009316770186335404
4557,"('so', 'bad')",so,bad,6,4,0.009316770186335404
2412,"('in', 'line')",in,line,6,4,0.009316770186335404
3042,"('me', 'encuentro')",me,encuentro,6,4,0.009316770186335404
5685,"('vuelvo', 'a')",vuelvo,a,6,4,0.009316770186335404
3003,"('maybe', 'one')",maybe,one,8,3,0.009316770186335404
1497,"('día', 'en')",día,en,6,4,0.009316770186335404
3412,"('never', 'hold')",never,hold,12,2,0.009316770186335404
4801,"('te', 'lo')",te,lo,6,4,0.009316770186335404
5586,"('up', 'when')",up,when,6,4,0.009316770186335404
1362,"('digo', 'que')",digo,que,8,3,0.009316770186335404
3550,"('not', 'feel')",not,feel,6,4,0.009316770186335404
1358,"('difícil', 'es')",difícil,es,6,4,0.009316770186335404
2770,"('lights', 'away')",lights,away,12,2,0.009316770186335404
3056,"('me', 'hace')",me,hace,8,3,0.009316770186335404
1366,"('dinero', 'hago')",dinero,hago,8,3,0.009316770186335404
3562,"('not', 'help')",not,help,6,4,0.009316770186335404
2228,"('hole', 'supermassive')",hole,supermassive,12,2,0.009316770186335404
1347,"('die', 'a')",die,a,6,4,0.009316770186335404
4822,"('tears', 'of')",tears,of,6,4,0.009316770186335404
5632,"('veras', 'que')",veras,que,6,4,0.009316770186335404
4861,"('that', 'old')",that,old,6,4,0.009316770186335404
4630,"('something', 'has')",something,has,8,3,0.009316770186335404
4593,"('so', 'they')",so,they,6,4,0.009316770186335404
1374,"('dirty', 'boogie')",dirty,boogie,24,1,0.009316770186335404
4082,"('que', 'este')",que,este,6,4,0.009316770186335404
750,"('be', 'without')",be,without,12,2,0.009316770186335404
1489,"('duele', 'el')",duele,el,12,2,0.009316770186335404
2197,"('hey', 'moon')",hey,moon,24,1,0.009316770186335404
1492,"('duele', 'tanto')",duele,tanto,8,3,0.009316770186335404
5377,"('to', 'try')",to,try,6,4,0.009316770186335404
2407,"('in', 'hand')",in,hand,6,4,0.009316770186335404
414,"('and', 'be')",and,be,8,3,0.009316770186335404
1400,"('do', 'we')",do,we,6,4,0.009316770186335404
6057,"('y', 'un')",y,un,6,4,0.009316770186335404
5358,"('to', 'sleep')",to,sleep,6,4,0.009316770186335404
4489,"('siento', 'que')",siento,que,6,4,0.009316770186335404
6103,"('yo', 'estoy')",yo,estoy,6,4,0.009316770186335404
6183,"('you', 'hold')",you,hold,6,4,0.009316770186335404
2444,"('into', 'your')",into,your,6,4,0.009316770186335404
3384,"('nadie', 'puede')",nadie,puede,12,2,0.009316770186335404
3383,"('nadie', 'nadie')",nadie,nadie,12,2,0.009316770186335404
5378,"('to', 'turn')",to,turn,6,4,0.009316770186335404
2811,"('live', 'the')",live,the,8,3,0.009316770186335404
2755,"('lies', 'but')",lies,but,6,4,0.009316770186335404
1416,"('donde', 'no')",donde,no,6,4,0.009316770186335404
3696,"('of', 'mine')",of,mine,6,4,0.009316770186335404
3376,"('na', 'na')",na,na,24,1,0.009316770186335404
724,"('be', 'heard')",be,heard,8,3,0.009316770186335404
3372,"('mí', 'que')",mí,que,6,4,0.009316770186335404
3077,"('me', 'lies')",me,lies,6,4,0.009316770186335404
1268,"('de', 'nada')",de,nada,6,4,0.009316770186335404
6066,"('ya', 'nada')",ya,nada,6,4,0.009316770186335404
1290,"('dead', 'already')",dead,already,12,2,0.009316770186335404
1452,"('down', 'my')",down,my,8,3,0.009316770186335404
5360,"('to', 'someone')",to,someone,12,2,0.009316770186335404
3410,"('never', 'get')",never,get,8,3,0.009316770186335404
2799,"('lisa', 'lisa')",lisa,lisa,12,2,0.009316770186335404
767,"('because', 'your')",because,your,8,3,0.009316770186335404
4741,"('sus', 'besos')",sus,besos,12,2,0.009316770186335404
5969,"('without', 'a')",without,a,6,4,0.009316770186335404
4737,"('supermassive', 'oo-ah')",supermassive,oo-ah,12,2,0.009316770186335404
5189,"('through', 'i')",through,i,6,4,0.009316770186335404
397,"('amor', 'no')",amor,no,6,4,0.009316770186335404
6101,"('yo', 'en')",yo,en,6,4,0.009316770186335404
5363,"('to', 'stand')",to,stand,8,3,0.009316770186335404
