,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
1889,"('life', 'way')",life,way,5,4,0.007763975155279503
3780,"('time', 'going')",time,going,5,4,0.007763975155279503
385,"('broke', 'two')",broke,two,10,2,0.007763975155279503
646,"('day', 'day')",day,day,5,4,0.007763975155279503
1910,"('like', 'birthday')",like,birthday,10,2,0.007763975155279503
4237,"('would', 'way')",would,way,5,4,0.007763975155279503
3848,"('true', 'heart')",true,heart,5,4,0.007763975155279503
2810,"('nothing', 'know')",nothing,know,5,4,0.007763975155279503
3794,"('time', 'take')",time,take,5,4,0.007763975155279503
1927,"('like', 'kiss')",like,kiss,10,2,0.007763975155279503
1932,"('like', 'lord')",like,lord,10,2,0.007763975155279503
2729,"('never', 'alone')",never,alone,5,4,0.007763975155279503
1931,"('like', 'like')",like,like,5,4,0.007763975155279503
2093,"('love', 'broke')",love,broke,10,2,0.007763975155279503
642,"('darling', 'tell')",darling,tell,5,4,0.007763975155279503
3699,"('tender', 'win')",tender,win,10,2,0.007763975155279503
943,"('find', 'hangin')",find,hangin,5,4,0.007763975155279503
4175,"('world', 'know')",world,know,5,4,0.007763975155279503
4071,"('well', 'got')",well,got,5,4,0.007763975155279503
1976,"('little', 'girl')",little,girl,5,4,0.007763975155279503
1873,"('life', 'listen')",life,listen,5,4,0.007763975155279503
2304,"('love', 'repeat')",love,repeat,5,4,0.007763975155279503
565,"('commotion', 'run')",commotion,run,5,4,0.007763975155279503
2523,"('maps', 'wait')",maps,wait,10,2,0.007763975155279503
2526,"('matter', 'love')",matter,love,10,2,0.007763975155279503
771,"('evenin', 'sun')",evenin,sun,5,4,0.007763975155279503
1119,"('give', 'heart')",give,heart,5,4,0.007763975155279503
3775,"('time', 'baby')",time,baby,5,4,0.007763975155279503
4212,"('would', 'fix')",would,fix,10,2,0.007763975155279503
2541,"('mean', 'much')",mean,much,5,4,0.007763975155279503
796,"('every', 'knee')",every,knee,10,2,0.007763975155279503
2249,"('love', 'maps')",love,maps,10,2,0.007763975155279503
3818,"('tongue', 'confess')",tongue,confess,10,2,0.007763975155279503
552,"('come', 'want')",come,want,10,2,0.007763975155279503
507,"('christmas', 'sing')",christmas,sing,20,1,0.007763975155279503
983,"('forever', 'ever')",forever,ever,5,4,0.007763975155279503
2580,"('mine', 'mine')",mine,mine,5,4,0.007763975155279503
2613,"('morning', 'light')",morning,light,5,4,0.007763975155279503
567,"('complete', 'love')",complete,love,5,4,0.007763975155279503
2003,"('long', 'know')",long,know,5,4,0.007763975155279503
4169,"('world', 'broken')",world,broken,5,4,0.007763975155279503
2330,"('love', 'shine')",love,shine,5,4,0.007763975155279503
2480,"('make', 'heart')",make,heart,5,4,0.007763975155279503
2582,"('mine', 'yeah')",mine,yeah,5,4,0.007763975155279503
2339,"('love', 'skin')",love,skin,20,1,0.007763975155279503
4200,"('would', 'always')",would,always,10,2,0.007763975155279503
1859,"('life', 'filled')",life,filled,5,4,0.007763975155279503
1858,"('life', 'could')",life,could,5,4,0.007763975155279503
2195,"('love', 'hope')",love,hope,5,4,0.007763975155279503
2693,"('need', 'kiss')",need,kiss,5,4,0.007763975155279503
798,"('every', 'man')",every,man,5,4,0.007763975155279503
2512,"('man', 'know')",man,know,5,4,0.007763975155279503
2209,"('love', 'knew')",love,knew,10,2,0.007763975155279503
804,"('every', 'tongue')",every,tongue,10,2,0.007763975155279503
1075,"('get', 'mind')",get,mind,5,4,0.007763975155279503
568,"('confess', 'god')",confess,god,10,2,0.007763975155279503
4168,"('world', 'boys')",world,boys,10,2,0.007763975155279503
802,"('every', 'step')",every,step,5,4,0.007763975155279503
2859,"('oh', 'much')",oh,much,5,4,0.007763975155279503
607,"('cry', 'baby')",cry,baby,5,4,0.007763975155279503
2788,"('night', 'like')",night,like,5,4,0.007763975155279503
2914,"('one', 'kind')",one,kind,5,4,0.007763975155279503
3955,"('want', 'get')",want,get,5,4,0.007763975155279503
3274,"('say', 'things')",say,things,5,4,0.007763975155279503
4262,"('yeah', 'always')",yeah,always,5,4,0.007763975155279503
3275,"('say', 'think')",say,think,5,4,0.007763975155279503
3277,"('say', 'true')",say,true,5,4,0.007763975155279503
305,"('best', 'could')",best,could,5,4,0.007763975155279503
3309,"('see', 'life')",see,life,5,4,0.007763975155279503
3311,"('see', 'lonely')",see,lonely,10,2,0.007763975155279503
1337,"('ground', 'love')",ground,love,5,4,0.007763975155279503
316,"('better', 'say')",better,say,10,2,0.007763975155279503
4038,"('way', 'find')",way,find,5,4,0.007763975155279503
90,"('another', 'scene')",another,scene,5,4,0.007763975155279503
4043,"('way', 'know')",way,know,5,4,0.007763975155279503
1467,"('heart', 'set')",heart,set,10,2,0.007763975155279503
3363,"('shall', 'bow')",shall,bow,10,2,0.007763975155279503
1458,"('heart', 'ooh')",heart,ooh,5,4,0.007763975155279503
2935,"('one', 'two')",one,two,5,4,0.007763975155279503
135,"('away', 'christmas')",away,christmas,5,4,0.007763975155279503
287,"('believe', 'got')",believe,got,5,4,0.007763975155279503
1527,"('hold', 'love')",hold,love,5,4,0.007763975155279503
1295,"('goodbye', 'love')",goodbye,love,5,4,0.007763975155279503
1568,"('huh', 'huh')",huh,huh,10,2,0.007763975155279503
1566,"('hug', 'kiss')",hug,kiss,5,4,0.007763975155279503
3629,"('take', 'break')",take,break,10,2,0.007763975155279503
3088,"('proud', 'love')",proud,love,5,4,0.007763975155279503
223,"('baby', 'shake')",baby,shake,10,2,0.007763975155279503
1589,"('inside', 'say')",inside,say,10,2,0.007763975155279503
3081,"('pride', 'joy')",pride,joy,20,1,0.007763975155279503
1547,"('home', 'want')",home,want,5,4,0.007763975155279503
172,"('baby', 'could')",baby,could,5,4,0.007763975155279503
3175,"('right', 'got')",right,got,5,4,0.007763975155279503
4034,"('way', 'better')",way,better,10,2,0.007763975155279503
202,"('baby', 'man')",baby,man,5,4,0.007763975155279503
199,"('baby', 'made')",baby,made,5,4,0.007763975155279503
3199,"('risk', 'losing')",risk,losing,5,4,0.007763975155279503
1535,"('holiday', 'happy')",holiday,happy,10,2,0.007763975155279503
3216,"('run', 'risk')",run,risk,5,4,0.007763975155279503
344,"('blue', 'sea')",blue,sea,10,2,0.007763975155279503
2956,"('ooh', 'merry')",ooh,merry,5,4,0.007763975155279503
3098,"('put', 'hands')",put,hands,5,4,0.007763975155279503
3436,"('soft', 'tender')",soft,tender,10,2,0.007763975155279503
1191,"('go', 'west')",go,west,10,2,0.007763975155279503
3476,"('sometimes', 'love')",sometimes,love,5,4,0.007763975155279503
3478,"('somewhere', 'love')",somewhere,love,20,1,0.007763975155279503
3464,"('someone', 'way')",someone,way,10,2,0.007763975155279503
1428,"('heart', 'beat')",heart,beat,5,4,0.007763975155279503
3497,"('song', 'song')",song,song,10,2,0.007763975155279503
359,"('bow', 'every')",bow,every,10,2,0.007763975155279503
1186,"('go', 'slidell')",go,slidell,10,2,0.007763975155279503
4246,"('write', 'little')",write,little,10,2,0.007763975155279503
2868,"('oh', 'sexy')",oh,sexy,10,2,0.007763975155279503
1366,"('hangin', ""'round"")",hangin,'round,5,4,0.007763975155279503
4009,"('wanted', 'could')",wanted,could,10,2,0.007763975155279503
1442,"('heart', 'flow')",heart,flow,10,2,0.007763975155279503
275,"('beautiful', 'world')",beautiful,world,19,1,0.007375776397515528
1671,"('king', 'selassie')",king,selassie,19,1,0.007375776397515528
392,"('bum', 'bum')",bum,bum,19,1,0.007375776397515528
633,"('dark', 'sky')",dark,sky,6,3,0.006987577639751553
1379,"('happy', 'ending')",happy,ending,9,2,0.006987577639751553
1895,"('life', 'worthwhile')",life,worthwhile,6,3,0.006987577639751553
1300,"('got', 'find')",got,find,9,2,0.006987577639751553
2116,"('love', 'desire')",love,desire,6,3,0.006987577639751553
1576,"('hypnotizing', 'chickens')",hypnotizing,chickens,6,3,0.006987577639751553
1577,"('illusion', 'love')",illusion,love,9,2,0.006987577639751553
580,"('could', 'happen')",could,happen,6,3,0.006987577639751553
2407,"('love', 'whoo')",love,whoo,6,3,0.006987577639751553
2039,"('lose', 'affection')",lose,affection,6,3,0.006987577639751553
1304,"('got', 'good')",got,good,6,3,0.006987577639751553
4293,"('yeah', 'whoo')",yeah,whoo,6,3,0.006987577639751553
1512,"('hey', 'man')",hey,man,6,3,0.006987577639751553
250,"('back', 'yeah')",back,yeah,6,3,0.006987577639751553
4075,"('well', 'lust')",well,lust,6,3,0.006987577639751553
4297,"('year', 'happy')",year,happy,9,2,0.006987577639751553
4073,"('well', 'like')",well,like,6,3,0.006987577639751553
3128,"('really', 'think')",really,think,9,2,0.006987577639751553
10,"('affection', 'people')",affection,people,6,3,0.006987577639751553
942,"('find', 'find')",find,find,6,3,0.006987577639751553
3536,"('stars', 'shine')",stars,shine,6,3,0.006987577639751553
219,"('baby', 'right')",baby,right,6,3,0.006987577639751553
224,"('baby', 'show')",baby,show,9,2,0.006987577639751553
1065,"('get', 'go')",get,go,6,3,0.006987577639751553
4279,"('yeah', 'lust')",yeah,lust,6,3,0.006987577639751553
3538,"('start', 'heart')",start,heart,6,3,0.006987577639751553
3169,"('ride', 'like')",ride,like,6,3,0.006987577639751553
3539,"('start', 'smile')",start,smile,6,3,0.006987577639751553
191,"('baby', 'lay')",baby,lay,6,3,0.006987577639751553
575,"('could', 'feel')",could,feel,9,2,0.006987577639751553
4197,"('worth', 'million')",worth,million,6,3,0.006987577639751553
1416,"('hear', 'love')",hear,love,6,3,0.006987577639751553
2051,"('louder', 'love')",louder,love,18,1,0.006987577639751553
2858,"('oh', 'lust')",oh,lust,6,3,0.006987577639751553
2071,"('love', 'aside')",love,aside,9,2,0.006987577639751553
3784,"('time', 'let')",time,let,6,3,0.006987577639751553
663,"('daze', 'love')",daze,love,6,3,0.006987577639751553
3556,"('still', 'know')",still,know,6,3,0.006987577639751553
1922,"('like', 'good')",like,good,6,3,0.006987577639751553
3468,"('something', 'inside')",something,inside,9,2,0.006987577639751553
985,"('forever', 'heart')",forever,heart,6,3,0.006987577639751553
1470,"('heart', 'singing')",heart,singing,6,3,0.006987577639751553
4320,"('yes', 'need')",yes,need,6,3,0.006987577639751553
731,"('ear', 'lust')",ear,lust,6,3,0.006987577639751553
818,"('everyday', 'everyday')",everyday,everyday,9,2,0.006987577639751553
732,"('ear', 'well')",ear,well,6,3,0.006987577639751553
3864,"('trying', 'keep')",trying,keep,9,2,0.006987577639751553
85,"('ano', 'felicidad')",ano,felicidad,6,3,0.006987577639751553
80,"('angel', 'eyes')",angel,eyes,18,1,0.006987577639751553
3374,"('shine', 'dark')",shine,dark,6,3,0.006987577639751553
4152,"('wonder', 'wrong')",wonder,wrong,6,3,0.006987577639751553
3439,"('somebody', 'know')",somebody,know,9,2,0.006987577639751553
4312,"('yen', 'liquor')",yen,liquor,6,3,0.006987577639751553
2261,"('love', 'morning')",love,morning,6,3,0.006987577639751553
72,"('always', 'win')",always,win,9,2,0.006987577639751553
3870,"('turn', 'back')",turn,back,6,3,0.006987577639751553
3402,"('since', 'gone')",since,gone,6,3,0.006987577639751553
63,"('always', 'lady')",always,lady,18,1,0.006987577639751553
4095,"('whoa', 'never')",whoa,never,6,3,0.006987577639751553
783,"('ever', 'need')",ever,need,6,3,0.006987577639751553
59,"('always', 'god')",always,god,9,2,0.006987577639751553
1346,"('ha', 'ha')",ha,ha,6,3,0.006987577639751553
720,"('drum', 'machine')",drum,machine,6,3,0.006987577639751553
965,"('flesh', 'machine')",flesh,machine,6,3,0.006987577639751553
1419,"('hear', 'song')",hear,song,6,3,0.006987577639751553
1924,"('like', 'hypnotizing')",like,hypnotizing,6,3,0.006987577639751553
1445,"('heart', 'give')",heart,give,6,3,0.006987577639751553
1013,"('friend', 'makes')",friend,makes,6,3,0.006987577639751553
2031,"('lord', 'god')",lord,god,6,3,0.006987577639751553
4130,"('within', 'love')",within,love,6,3,0.006987577639751553
2147,"('love', 'feels')",love,feels,6,3,0.006987577639751553
3280,"('say', 'word')",say,word,6,3,0.006987577639751553
688,"('ding', 'dong')",ding,dong,18,1,0.006987577639751553
118,"('around', 'like')",around,like,6,3,0.006987577639751553
2163,"('love', 'given')",love,given,6,3,0.006987577639751553
719,"('drugs', 'flesh')",drugs,flesh,6,3,0.006987577639751553
2338,"('love', 'sing')",love,sing,6,3,0.006987577639751553
3323,"('see', 'smile')",see,smile,6,3,0.006987577639751553
3329,"('see', 'way')",see,way,6,3,0.006987577639751553
995,"('fortune', 'fame')",fortune,fame,6,3,0.006987577639751553
2329,"('love', 'shared')",love,shared,6,3,0.006987577639751553
3578,"('strip', 'tease')",strip,tease,6,3,0.006987577639751553
3339,"('seen', 'light')",seen,light,6,3,0.006987577639751553
3097,"('push', 'love')",push,love,9,2,0.006987577639751553
91,"('another', 'strip')",another,strip,6,3,0.006987577639751553
129,"('ask', 'mine')",ask,mine,6,3,0.006987577639751553
3941,"('walked', 'door')",walked,door,9,2,0.006987577639751553
3048,"('please', 'please')",please,please,6,3,0.006987577639751553
263,"('beating', 'brains')",beating,brains,6,3,0.006987577639751553
1732,"('know', 'loved')",know,loved,6,3,0.006987577639751553
3022,"('people', 'things')",people,things,6,3,0.006987577639751553
2641,"('much', 'miss')",much,miss,6,3,0.006987577639751553
2776,"('new', 'story')",new,story,6,3,0.006987577639751553
3045,"('please', 'let')",please,let,6,3,0.006987577639751553
1198,"('god', 'always')",god,always,9,2,0.006987577639751553
1197,"('god', 'alone')",god,alone,9,2,0.006987577639751553
1667,"('king', 'glory')",king,glory,6,3,0.006987577639751553
1723,"('know', 'hear')",know,hear,9,2,0.006987577639751553
2898,"('one', 'another')",one,another,6,3,0.006987577639751553
1603,"('johnny', 'yen')",johnny,yen,6,3,0.006987577639751553
2604,"('money', 'love')",money,love,9,2,0.006987577639751553
4241,"('would', ""y'get"")",would,y'get,6,3,0.006987577639751553
3750,"('though', 'may')",though,may,6,3,0.006987577639751553
3647,"('take', 'ride')",take,ride,9,2,0.006987577639751553
288,"('believe', 'heart')",believe,heart,6,3,0.006987577639751553
3926,"('version', 'water')",version,water,6,3,0.006987577639751553
2765,"('never', 'start')",never,start,6,3,0.006987577639751553
3674,"('tell', 'heart')",tell,heart,6,3,0.006987577639751553
455,"('change', 'way')",change,way,6,3,0.006987577639751553
3949,"('want', 'body')",want,body,9,2,0.006987577639751553
2949,"('ooh', 'ah')",ooh,ah,18,1,0.006987577639751553
1768,"('know', 'world')",know,world,6,3,0.006987577639751553
447,"('chance', 'say')",chance,say,6,3,0.006987577639751553
3095,"('pumping', 'love')",pumping,love,18,1,0.006987577639751553
3727,"('things', 'went')",things,went,6,3,0.006987577639751553
3664,"('tease', 'hey')",tease,hey,6,3,0.006987577639751553
1143,"('giving', 'love')",giving,love,9,2,0.006987577639751553
430,"('cash', 'money')",cash,money,9,2,0.006987577639751553
467,"('chickens', 'well')",chickens,well,6,3,0.006987577639751553
1236,"('going', 'another')",going,another,6,3,0.006987577639751553
1741,"('know', 'often')",know,often,6,3,0.006987577639751553
334,"('blind', 'blind')",blind,blind,6,3,0.006987577639751553
265,"('beautiful', 'feel')",beautiful,feel,6,3,0.006987577639751553
4223,"('would', 'make')",would,make,6,3,0.006987577639751553
2828,"('often', 'stop')",often,stop,6,3,0.006987577639751553
2830,"('oh', 'ask')",oh,ask,6,3,0.006987577639751553
377,"('bright', 'stars')",bright,stars,6,3,0.006987577639751553
2555,"('merry', 'krishne')",merry,krishne,18,1,0.006987577639751553
556,"('comes', 'johnny')",comes,johnny,6,3,0.006987577639751553
3086,"('prospero', 'ano')",prospero,ano,6,3,0.006987577639751553
4251,"(""y'get"", 'lotion')",y'get,lotion,6,3,0.006987577639751553
2568,"('mighty', 'good')",mighty,good,9,2,0.006987577639751553
1173,"('go', 'go')",go,go,9,2,0.006987577639751553
1676,"('kiss', 'could')",kiss,could,6,3,0.006987577639751553
2571,"('million', 'prizes')",million,prizes,6,3,0.006987577639751553
261,"('beat', 'love')",beat,love,6,3,0.006987577639751553
2225,"('love', 'lifted')",love,lifted,17,1,0.006599378881987578
3219,"('runnin', 'life')",runnin,life,17,1,0.006599378881987578
339,"('blood', 'sugar')",blood,sugar,17,1,0.006599378881987578
1181,"('go', 'pop')",go,pop,17,1,0.006599378881987578
4150,"('wonder', 'ever')",wonder,ever,17,1,0.006599378881987578
3376,"('shiny', 'happy')",shiny,happy,17,1,0.006599378881987578
1608,"('joy', 'come')",joy,come,17,1,0.006599378881987578
1785,"('lady', 'life')",lady,life,17,1,0.006599378881987578
389,"('brought', 'home')",brought,home,4,4,0.006211180124223602
3392,"('side', 'love')",side,love,4,4,0.006211180124223602
759,"('enough', 'think')",enough,think,8,2,0.006211180124223602
14,"('ah', 'party')",ah,party,16,1,0.006211180124223602
763,"('even', 'come')",even,come,8,2,0.006211180124223602
4232,"('would', 'tell')",would,tell,4,4,0.006211180124223602
3693,"('tell', 'ya')",tell,ya,4,4,0.006211180124223602
2922,"('one', 'night')",one,night,4,4,0.006211180124223602
2938,"('one', 'war')",one,war,4,4,0.006211180124223602
2837,"('oh', 'come')",oh,come,4,4,0.006211180124223602
773,"('ever', 'dreamed')",ever,dreamed,4,4,0.006211180124223602
2719,"('need', 'ya')",need,ya,8,2,0.006211180124223602
3544,"('stay', 'around')",stay,around,4,4,0.006211180124223602
4255,"('ya', 'love')",ya,love,4,4,0.006211180124223602
786,"('ever', 'seen')",ever,seen,8,2,0.006211180124223602
3720,"('things', 'go')",things,go,4,4,0.006211180124223602
87,"('another', 'even')",another,even,8,2,0.006211180124223602
11,"('ago', 'mother')",ago,mother,8,2,0.006211180124223602
383,"('brings', 'brings')",brings,brings,4,4,0.006211180124223602
3529,"('stand', 'passion')",stand,passion,4,4,0.006211180124223602
2947,"('ones', 'old')",ones,old,4,4,0.006211180124223602
864,"('fall', 'fall')",fall,fall,8,2,0.006211180124223602
439,"('certain', 'kind')",certain,kind,4,4,0.006211180124223602
440,"('cha', 'know')",cha,know,8,2,0.006211180124223602
